F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,audio_file
14.537809371948242,0.14347140491008759,12.59142780303955,14.43429183959961,16.102825164794922,3.511397361755371,98.25499725341797,64.94020080566406,146.01382446289062,132.29249572753906,0.23685844242572784,0.11864996701478958,0.21234239637851715,0.23316386342048645,0.2602069079875946,0.047864511609077454,0.7985992431640625,0.2779676914215088,0.8180396556854248,0.3697492778301239,1.2081458568572998,0.4004213809967041,32.743167877197266,0.06368375569581985,23.766267776489258,0.08285928517580032,20.591577529907227,0.09150268882513046,14.130585670471191,0.1734737753868103,0.10330946743488312,0.7876085638999939,2.411773681640625,0.4630492925643921,-9.25075912475586,-0.6575186252593994,-4.255457878112793,-5.696437358856201,35.55730438232422,0.6480764746665955,971.09423828125,0.1745537668466568,1577.3997802734375,0.12848417460918427,-162.24002075195312,-0.36893099546432495,2073.737060546875,0.05835994705557823,1450.294189453125,0.08643357455730438,-164.71234130859375,-0.3398006558418274,3144.780029296875,0.04062635451555252,1353.1640625,0.09855935722589493,-165.44261169433594,-0.3313608169555664,-39.863121032714844,-0.07518395781517029,53.278900146484375,0.07020989060401917,-0.13121312856674194,-0.14050908386707306,-0.02156139351427555,-0.26655811071395874,1.1625109910964966,0.4063020348548889,33.02532958984375,0.056125152856111526,24.03620147705078,0.08143316954374313,20.477394104003906,0.11339172720909119,13.659585952758789,0.22026893496513367,-39.947959899902344,53.4570198059082,-0.1325998306274414,-0.02107471600174904,1.2251135110855103,7.429718971252441,5.284552574157715,0.03692307695746422,0.022492604330182076,0.14166666567325592,0.14587855339050293,-25.51637077331543,off_state/Device1_2025-01-28_15-08-52.wav
15.549946784973145,0.1887044608592987,12.872844696044922,15.281523704528809,16.700481414794922,3.82763671875,105.5724105834961,56.2786979675293,84.54298400878906,47.30681228637695,0.25237563252449036,0.19762885570526123,0.21645903587341309,0.2442638874053955,0.2819153070449829,0.06545627117156982,0.7024752497673035,0.6842964291572571,0.6377442479133606,0.31814026832580566,1.2617394924163818,0.44393855333328247,31.967533111572266,0.10456571727991104,22.58350372314453,0.1403837949037552,20.302785873413086,0.11330875754356384,14.399642944335938,0.21142052114009857,0.05528518557548523,0.5446393489837646,2.7235524654388428,0.5200614333152771,-5.6043548583984375,-0.9569363594055176,-1.3074796199798584,-20.021760940551758,35.262542724609375,0.5911965370178223,958.98388671875,0.20453478395938873,1589.6085205078125,0.11435515433549881,-163.51609802246094,-0.37399622797966003,2057.71484375,0.0762275904417038,1458.03173828125,0.12828783690929413,-165.87857055664062,-0.34483668208122253,3134.2373046875,0.05568214878439903,1400.59619140625,0.15719343721866608,-166.6339111328125,-0.33600059151649475,-37.57864761352539,-0.10164716094732285,50.24149703979492,0.09267803281545639,-0.1216784119606018,-0.17686718702316284,-0.02238180674612522,-0.276868611574173,0.9383156895637512,0.42015984654426575,33.03310775756836,0.09748391807079315,23.001794815063477,0.1674562394618988,19.936288833618164,0.13959689438343048,13.648199081420898,0.2577989995479584,-39.567901611328125,53.08295822143555,-0.13479728996753693,-0.019486313685774803,1.3791635036468506,1.6064256429672241,4.073319911956787,0.0494999960064888,0.036397114396095276,0.17599999904632568,0.18738730251789093,-24.898193359375,off_state/Device1_2025-01-28_15-18-00.wav
15.138916015625,0.13502953946590424,13.154654502868652,15.306379318237305,16.54339027404785,3.388735771179199,149.48606872558594,140.0098876953125,69.59721374511719,36.797977447509766,0.24276459217071533,0.13590487837791443,0.21304094791412354,0.23776520788669586,0.2733447849750519,0.060303837060928345,0.9633172154426575,0.4578147232532501,0.8800816535949707,0.41061854362487793,1.2099450826644897,0.46502161026000977,33.198951721191406,0.06811530888080597,24.14826202392578,0.08796358108520508,20.456729888916016,0.10037226229906082,13.9010009765625,0.2084561437368393,0.12230566143989563,0.8508680462837219,2.1463778018951416,0.6671473979949951,-7.5404438972473145,-0.926116406917572,3.305680274963379,4.458242893218994,42.01353073120117,0.21503077447414398,935.657958984375,0.21590732038021088,1604.2728271484375,0.11417857557535172,-140.11732482910156,-0.49988171458244324,2036.4306640625,0.07437742501497269,1505.838134765625,0.1326930820941925,-144.48458862304688,-0.44917064905166626,3111.430908203125,0.04735925421118736,1427.9228515625,0.15215788781642914,-145.7681121826172,-0.43512552976608276,-39.175235748291016,-0.07708866894245148,52.434268951416016,0.07466265559196472,-0.12302327156066895,-0.15177088975906372,-0.02303837612271309,-0.2666618824005127,1.0524075031280518,0.5693711042404175,33.9765739440918,0.06276628375053406,24.635082244873047,0.08564551174640656,20.197839736938477,0.13615137338638306,13.191740036010742,0.27101418375968933,-40.55624771118164,54.282814025878906,-0.13314449787139893,-0.020469211041927338,1.299526333808899,8.433734893798828,5.295315742492676,0.06461538374423981,0.05739409849047661,0.10423076152801514,0.07115384191274643,-25.06998634338379,off_state/Device1_2025-01-28_15-09-17.wav
15.023201942443848,0.13995148241519928,12.946381568908691,14.98750114440918,16.632070541381836,3.6856889724731445,96.30902862548828,48.119991302490234,98.34122467041016,51.15817642211914,0.2294827699661255,0.12067573517560959,0.20699740946292877,0.22351716458797455,0.2501939535140991,0.04319654405117035,1.0565030574798584,0.6667189002037048,0.9112152457237244,0.5003628730773926,0.9165114760398865,0.4061834514141083,33.70918655395508,0.06697942316532135,23.731351852416992,0.1330455094575882,20.382526397705078,0.11645440012216568,13.031123161315918,0.25520503520965576,0.15104332566261292,0.8275360465049744,2.472865343093872,0.5457053780555725,-6.580305099487305,-0.9898225665092468,0.36420953273773193,86.94107818603516,34.4794921875,0.6786325573921204,896.1016845703125,0.22400851547718048,1638.6221923828125,0.10790319740772247,-139.61460876464844,-0.5102400183677673,2003.1436767578125,0.08830182254314423,1515.22216796875,0.13929997384548187,-143.31199645996094,-0.4649886190891266,3059.38720703125,0.06060047820210457,1437.085693359375,0.18790434300899506,-144.54942321777344,-0.4513082802295685,-37.53263854980469,-0.0892450287938118,49.89897918701172,0.08882107585668564,-0.11521598696708679,-0.14946405589580536,-0.023194730281829834,-0.26733869314193726,0.8940893411636353,0.38333120942115784,34.127281188964844,0.059893086552619934,23.88853645324707,0.12429779767990112,20.044477462768555,0.1070522889494896,12.675638198852539,0.25236788392066956,-38.431243896484375,51.26322937011719,-0.12258611619472504,-0.022455237805843353,0.9492766857147217,7.63052225112915,5.510203838348389,0.06111111119389534,0.045569103211164474,0.10679999738931656,0.0713145062327385,-28.019020080566406,off_state/Device1_2025-01-28_15-17-36.wav
15.26973819732666,0.14422482252120972,13.144590377807617,15.368220329284668,16.668701171875,3.524110794067383,125.24903106689453,119.50687408447266,109.35001373291016,71.82254791259766,0.2270723134279251,0.11134031414985657,0.20678891241550446,0.22288578748703003,0.24431201815605164,0.03752310574054718,1.088316559791565,0.645647406578064,0.7940842509269714,0.3734484314918518,0.9206947684288025,0.3613659143447876,33.63907241821289,0.06427215039730072,23.767810821533203,0.12128493934869766,20.42266082763672,0.11745373904705048,13.25947380065918,0.23075458407402039,0.1624254584312439,0.9244089722633362,2.4093968868255615,0.5460690259933472,-6.590076923370361,-0.9267788529396057,-1.1730906963348389,-19.991634368896484,35.86411666870117,0.5910122394561768,913.3507690429688,0.2205287665128708,1638.318359375,0.13422958552837372,-127.47409057617188,-0.5701587200164795,2008.525146484375,0.08739184588193893,1496.0955810546875,0.12780910730361938,-132.20846557617188,-0.5137627124786377,3076.394775390625,0.05842660367488861,1387.965576171875,0.16911935806274414,-133.74488830566406,-0.49637606739997864,-37.3793830871582,-0.08560283482074738,49.87929153442383,0.08446697890758514,-0.11588650196790695,-0.14420932531356812,-0.023455431684851646,-0.2422461360692978,0.8795042634010315,0.3671543002128601,34.07076644897461,0.05390435457229614,23.82257652282715,0.12027200311422348,20.048559188842773,0.11141522228717804,12.535296440124512,0.22588898241519928,-38.7666015625,51.58503341674805,-0.12596702575683594,-0.022172611206769943,0.9642341136932373,8.634537696838379,5.894309043884277,0.06793103367090225,0.046711090952157974,0.09956521540880203,0.07037033885717392,-28.02350616455078,off_state/Device1_2025-01-28_15-17-34.wav
16.146699905395508,0.172892764210701,13.349706649780273,16.1636962890625,17.21062660217285,3.860919952392578,125.92333984375,130.75018310546875,174.56155395507812,183.71066284179688,0.2333003580570221,0.12064588814973831,0.20928269624710083,0.22855451703071594,0.25738680362701416,0.04810410737991333,0.9904035925865173,0.5752361416816711,0.9011403918266296,0.4751918911933899,1.0340877771377563,0.42174798250198364,33.296958923339844,0.07130865752696991,23.675193786621094,0.11637484282255173,20.65740203857422,0.11647377163171768,13.793950080871582,0.21007955074310303,0.11939885467290878,1.253649353981018,2.2866687774658203,0.608086109161377,-6.562506675720215,-1.0867412090301514,3.528416872024536,5.222046852111816,39.80680847167969,0.24175073206424713,948.514404296875,0.2051757276058197,1616.557861328125,0.11074010282754898,-141.5147705078125,-0.5035165548324585,2039.8731689453125,0.06927189230918884,1474.2138671875,0.12874163687229156,-144.98641967773438,-0.4594879448413849,3125.084228515625,0.04823865368962288,1375.4891357421875,0.12416283786296844,-146.231201171875,-0.44597238302230835,-38.510536193847656,-0.07363229990005493,51.01637649536133,0.08206893503665924,-0.1222095862030983,-0.14634880423545837,-0.02430572547018528,-0.22134853899478912,0.9450480341911316,0.4150562882423401,34.0046501159668,0.059662990272045135,24.30843162536621,0.0919085294008255,20.29307746887207,0.11114173382520676,12.889776229858398,0.2220897525548935,-38.806640625,51.578487396240234,-0.12919007241725922,-0.021441802382469177,1.0902775526046753,8.433734893798828,5.070993900299072,0.06400000303983688,0.040987804532051086,0.11239999532699585,0.11371122300624847,-26.931325912475586,off_state/Device1_2025-01-28_15-16-53.wav
15.01803207397461,0.12093676626682281,13.21042251586914,15.0947847366333,16.27103042602539,3.06060791015625,141.62832641601562,106.8272705078125,150.87498474121094,178.2054443359375,0.2380155324935913,0.15147976577281952,0.2092444747686386,0.2301081418991089,0.26202359795570374,0.052779123187065125,1.2291845083236694,1.042046070098877,0.9461998343467712,0.667633593082428,1.0589830875396729,0.49455273151397705,32.918819427490234,0.07972975820302963,22.82158851623535,0.16951973736286163,20.75747299194336,0.13806162774562836,13.460883140563965,0.250328004360199,0.1272861659526825,0.6439165472984314,2.5274198055267334,0.47256264090538025,-7.700674533843994,-0.7741937041282654,-7.61344575881958,-4.751754283905029,29.297428131103516,1.109857439994812,903.0172729492188,0.24422702193260193,1567.2095947265625,0.1039663553237915,-141.72000122070312,-0.4957911968231201,2003.0145263671875,0.08290136605501175,1424.1951904296875,0.13328604400157928,-145.56381225585938,-0.449846088886261,3080.60009765625,0.06183218955993652,1355.9161376953125,0.15494222939014435,-146.61341857910156,-0.4382607042789459,-37.27919387817383,-0.10038404166698456,49.50093460083008,0.09953225404024124,-0.12131034582853317,-0.18178017437458038,-0.023385262116789818,-0.26915761828422546,0.8939470648765564,0.5346035957336426,33.594173431396484,0.0746024027466774,23.10968589782715,0.18602071702480316,20.568084716796875,0.14703097939491272,13.342257499694824,0.2831319272518158,-38.556949615478516,51.27476119995117,-0.12647588551044464,-0.02130032889544964,1.1659377813339233,5.823293209075928,5.894309043884277,0.05379309877753258,0.03708459809422493,0.0982142835855484,0.09632733464241028,-26.663454055786133,off_state/Device1_2025-01-28_15-17-11.wav
15.184101104736328,0.15078282356262207,13.282544136047363,15.137162208557129,16.332500457763672,3.0499563217163086,118.6138687133789,63.65355682373047,158.9445343017578,242.79583740234375,0.23990602791309357,0.12444401532411575,0.21322688460350037,0.23497706651687622,0.2678806781768799,0.05465379357337952,1.0379024744033813,0.4324871897697449,0.881094753742218,0.40828946232795715,1.238827109336853,0.40955519676208496,32.500518798828125,0.062351979315280914,23.302242279052734,0.07897190749645233,20.436521530151367,0.09113670140504837,14.428168296813965,0.17909978330135345,0.18994225561618805,1.040962815284729,2.1010162830352783,0.6672796607017517,-6.733983516693115,-0.9274787902832031,-6.389190673828125,-5.371190547943115,32.052886962890625,0.9733539819717407,966.4067993164062,0.17325548827648163,1560.3118896484375,0.09071462601423264,-159.7935028076172,-0.4053365886211395,2061.183349609375,0.06470386683940887,1447.5511474609375,0.09900375455617905,-162.5447998046875,-0.3709632158279419,3132.061279296875,0.04672761261463165,1367.8572998046875,0.13794855773448944,-163.35643005371094,-0.3613089919090271,-39.39421844482422,-0.07146430015563965,52.67271423339844,0.0649000033736229,-0.1279570758342743,-0.13699212670326233,-0.022304125130176544,-0.2208542823791504,1.0463060140609741,0.4402695298194885,33.50239562988281,0.05678556114435196,24.177473068237305,0.0823708102107048,20.156566619873047,0.09566037356853485,13.379538536071777,0.2135523557662964,-40.40291976928711,54.146480560302734,-0.1359279900789261,-0.01992056891322136,1.311803936958313,9.036144256591797,3.0425963401794434,0.07800000160932541,0.06625204533338547,0.22999998927116394,0.2164870947599411,-24.997108459472656,off_state/Device1_2025-01-28_15-12-21.wav
15.371480941772461,0.1526317298412323,13.319540977478027,15.331708908081055,16.541561126708984,3.222020149230957,147.9514617919922,116.12153625488281,104.15225219726562,76.7599868774414,0.24150826036930084,0.16269345581531525,0.21384203433990479,0.23100748658180237,0.26221874356269836,0.04837670922279358,1.4654242992401123,1.0047073364257812,1.0386879444122314,0.7947529554367065,1.0627447366714478,0.4287460446357727,32.941246032714844,0.08127110451459885,23.51600456237793,0.1709313541650772,21.387157440185547,0.11573390662670135,13.940465927124023,0.22449924051761627,0.127196803689003,1.0117683410644531,2.10007905960083,0.634538471698761,-6.1128010749816895,-0.9467396140098572,2.997406005859375,9.523748397827148,38.2227897644043,0.5653398036956787,936.5201416015625,0.23148635029792786,1618.7930908203125,0.12296897172927856,-130.4811553955078,-0.549071192741394,2028.3978271484375,0.09052103012800217,1494.65185546875,0.15470407903194427,-134.98995971679688,-0.4957628548145294,3098.415771484375,0.06681938469409943,1421.9010009765625,0.16478736698627472,-136.18692016601562,-0.48261070251464844,-38.475677490234375,-0.09052248299121857,51.037071228027344,0.09359873831272125,-0.12331034988164902,-0.1402033120393753,-0.02282458171248436,-0.2691517770290375,0.965980052947998,0.4204358458518982,33.509639739990234,0.07833661884069443,24.210023880004883,0.16844379901885986,21.368988037109375,0.11952170729637146,13.588136672973633,0.22942663729190826,-38.75691223144531,51.581817626953125,-0.12907345592975616,-0.02174830250442028,1.1501468420028687,4.819277286529541,6.288032531738281,0.05999999865889549,0.056796181946992874,0.08100000023841858,0.060517214238643646,-26.73199462890625,off_state/Device1_2025-01-28_15-16-34.wav
15.894567489624023,0.19449231028556824,13.225587844848633,15.347845077514648,18.355693817138672,5.130105972290039,213.65943908691406,200.9607696533203,125.87071990966797,86.74639129638672,0.24331362545490265,0.14868921041488647,0.2107985019683838,0.23960602283477783,0.27376988530158997,0.06297138333320618,0.9028485417366028,0.5224688649177551,0.9021210074424744,0.5190919637680054,1.1734919548034668,0.5302608609199524,32.564369201660156,0.07601742446422577,23.702497482299805,0.09399013966321945,20.1419677734375,0.1053803563117981,13.601008415222168,0.2250821888446808,0.12431411445140839,1.040784478187561,2.7263927459716797,0.5495937466621399,-6.3783698081970215,-0.7418615818023682,1.6658469438552856,7.360641956329346,40.51649475097656,0.2657044529914856,865.5470581054688,0.25951728224754333,1640.454345703125,0.10993722826242447,-155.24549865722656,-0.4237500727176666,1971.8931884765625,0.10003837198019028,1494.38671875,0.10442174971103668,-158.65664672851562,-0.3839775025844574,3055.217529296875,0.06788512319326401,1380.1201171875,0.16130514442920685,-159.5821990966797,-0.3734210729598999,-37.85303497314453,-0.08358243852853775,50.324771881103516,0.08215664327144623,-0.12008754163980484,-0.17698846757411957,-0.024406414479017258,-0.18678289651870728,0.860917866230011,0.512913703918457,33.912681579589844,0.05880884453654289,24.707246780395508,0.07188484817743301,19.674453735351562,0.131403848528862,12.47541332244873,0.26438069343566895,-39.71223831176758,53.0557746887207,-0.13184872269630432,-0.021196352317929268,1.2929009199142456,6.224899768829346,5.070993900299072,0.04439999908208847,0.024179326370358467,0.14347825944423676,0.19205090403556824,-24.98495864868164,off_state/Device1_2025-01-28_15-16-27.wav
