zcr_mean,rms_mean,temp_entropy,autocorr_peak,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,spectral_flatness,spectral_flux,wavelet_energy,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,chroma_mean,percussive_energy,psd_peak_freq,psd_total,flatness_mean,modulation_peak,skewness,kurtosis,audio_label
0.02721941912615741,0.0023033211,0.0041067274,1.6090324,739.7559238996504,1408.2722042448656,1426.0762532552083,22.51854950714592,0.0041067274,0.0033161668,1.6091855,-744.763,96.14028,61.270245,39.71506,23.331114,11.9018755,8.63155,10.317285,10.372041,9.13681,7.8120823,5.2901464,2.5368254,37.237953,31.112125,21.473583,14.789666,16.42025,15.094333,13.94998,12.298688,10.408545,10.911737,9.341938,8.8750515,8.825708,0.7197097,1.3034611e-06,86.1328125,1.32010545e-08,0.0041067274,1.3693862691579852,-0.8530836934907289,14.788484598774126,off_state/Device1_2025-01-28_15-07-23.wav
0.02293113425925926,0.0024623428,0.0021134974,2.1442304,626.5195322627284,1249.9862991778386,1085.931396484375,24.2660735545854,0.0021134974,0.0031269926,2.1439288,-731.94464,87.31689,53.914566,43.518482,28.241653,14.54528,11.563293,10.837117,9.798008,9.733144,10.104178,8.036659,3.685882,66.43866,33.853966,33.364803,17.340796,14.259705,13.550774,12.8514185,10.592082,9.256751,11.60892,8.61192,8.891696,7.6060853,0.72465754,5.9905847e-07,86.1328125,1.2950627e-08,0.0021134974,1.56858084994019,-0.9992199165925894,18.350785385510523,off_state/Device1_2025-01-28_15-12-46.wav
0.014793113425925927,0.0020868909,0.00090928155,1.3279045,486.6474247117937,1208.74628810299,665.73486328125,22.574165263260575,0.00090928155,0.0023995962,1.329082,-755.70874,98.14437,65.10385,38.426304,21.11444,12.438567,9.837607,10.48242,11.022468,10.3715105,8.518516,6.103786,3.2385287,47.63815,30.257881,17.693115,14.458781,15.015973,15.28668,14.074029,11.436051,9.691393,9.2199745,9.292322,8.286936,6.801355,0.7195714,7.5808606e-07,86.1328125,8.702872e-09,0.00090928155,1.2490525642642751,0.5610386285922303,14.59333381884138,off_state/Device1_2025-01-28_15-07-42.wav
0.02172625506365741,0.002510066,0.0031959156,1.7795187,499.4977689439794,737.5036933644487,954.1402180989584,26.974804445670213,0.0031959156,0.0030521066,1.7404177,-773.47455,98.17166,68.64923,49.552998,28.51658,13.592668,6.376016,7.292365,8.190422,10.029401,9.464586,5.2896967,1.0928676,97.38993,32.78781,36.652504,18.349173,19.858294,17.110447,16.214891,13.351636,12.4986105,13.291698,10.5727625,8.341968,7.9731402,0.6845136,4.7156436e-06,86.1328125,6.518503e-08,0.0031959156,2.3956143679097295,-0.6467961525475477,295.29123088601995,off_state/Device1_2025-01-28_15-07-10.wav
0.03107593677662037,0.0022534595,0.0046115834,1.5527132,689.0055887694047,1218.700799342516,1239.3056233723958,24.23632402389725,0.0046115834,0.0038902205,1.5531259,-737.74554,98.72201,53.481842,35.207012,24.245777,18.204018,10.210746,7.311136,9.25463,10.002808,7.174631,4.3019605,2.155429,59.250607,43.73875,35.084373,34.875725,22.893042,14.6242695,12.100458,10.3718815,9.2634,10.383094,9.162344,10.022843,8.215465,0.69946504,7.191793e-07,86.1328125,1.38359155e-08,0.0046115834,1.4600745145362453,0.12022930622528277,17.44528034346516,off_state/Device1_2025-01-28_15-12-14.wav
0.04224989149305555,0.0017237373,0.003716651,0.61788464,1006.8786711223254,1412.330968135895,2051.685587565104,25.354918662543625,0.003716651,0.004419073,0.6170058,-738.1363,106.0315,49.716072,39.97664,26.174154,16.80644,8.156112,5.229709,4.3258243,5.7857747,5.178925,5.1253147,1.3720175,98.64636,52.66529,48.875446,42.9326,24.891956,16.363852,14.795849,14.193009,13.140185,13.68404,12.636062,15.721159,10.418138,0.69142026,1.5657816e-06,86.1328125,1.0987218e-08,0.003716651,1.568738435060368,-0.7364705029538471,10.86531487841228,off_state/Device1_2025-01-28_15-08-39.wav
0.023491753472222224,0.0023213339,0.0024395098,1.5099967,600.4239888845634,1255.1242901297855,1035.4380289713542,22.560695428112865,0.0024395098,0.0030977877,1.5101478,-761.98676,108.947105,65.91451,38.444775,20.989542,9.936609,5.0501122,6.69826,8.02065,7.95755,6.7000036,4.420346,2.5116901,56.010952,43.137383,25.095676,19.251984,16.716904,15.285382,15.5383,12.906128,11.564418,11.568136,9.3271885,8.322754,8.502338,0.6944862,7.3518845e-07,86.1328125,1.4677181e-08,0.0024395098,1.4689575086449622,-0.5079040173988629,8.132960190140203,off_state/Device1_2025-01-28_15-07-55.wav
0.017349808304398147,0.0025557694,0.0005160905,2.4959161,474.6580638160191,1185.573065642026,673.0621337890625,23.132446825015663,0.0005160905,0.0023594408,2.5002823,-749.4987,92.05152,63.711147,40.425655,23.735706,13.402448,8.918739,10.15543,12.173792,11.579741,8.937831,5.7938557,2.6914647,52.889072,33.249256,19.205173,13.24441,14.831837,14.453577,12.46206,10.961642,11.546597,10.493798,8.967793,8.128223,7.830289,0.71866,7.6535713e-07,86.1328125,1.2592336e-08,0.0005160905,1.4824092002018006,0.07159278712919832,10.263594252280535,off_state/Device1_2025-01-28_15-10-01.wav
0.03379991319444445,0.0020900932,0.00795535,1.2312955,780.410100511796,1055.730815796277,1482.2519938151042,25.078489062371485,0.00795535,0.0050297705,1.2289875,-739.25507,90.15415,53.79042,43.40962,25.338339,13.666259,10.114254,7.9235783,8.190916,8.884907,9.20306,7.072053,1.9505401,91.375984,37.363712,41.676407,17.962078,18.47088,16.834475,19.042742,12.967725,12.262593,12.080105,10.660767,8.548586,8.78794,0.71089804,2.4743065e-06,86.1328125,2.4940782e-08,0.00795535,1.7983399798249593,-0.23487424577898008,14.276791553938637,off_state/Device1_2025-01-28_15-17-18.wav
0.01641619646990741,0.0024642076,0.000472203,2.0863264,497.4237157448392,1204.4200615655445,654.8685709635416,23.088301823741695,0.000472203,0.0025311897,2.0868504,-747.61084,97.95277,65.186165,40.017815,21.949135,11.082978,6.4137645,6.198857,7.3724756,9.056176,8.852627,5.6994996,2.1539915,48.718098,30.646908,18.98672,16.935978,16.196493,14.819587,13.728499,12.951397,11.541788,10.454646,8.818994,7.699413,7.042763,0.6990876,7.5933485e-07,86.1328125,1.3072457e-08,0.000472203,1.441370962333167,0.7676925179167753,12.31466042144507,off_state/Device1_2025-01-28_15-08-01.wav
0.01746735749421296,0.0026940966,0.0015019327,3.586245,527.1474252666189,1218.7895765525964,817.4641927083334,22.676402469814953,0.0015019327,0.0025362435,3.5873113,-725.14465,79.07938,57.561016,38.29104,23.974857,15.042775,11.1558485,10.82619,10.836206,10.166825,8.419482,5.443339,2.66684,45.53388,31.292164,20.17813,14.492648,13.961777,12.753796,10.665666,9.261198,8.980112,8.708673,8.170643,7.043111,6.195148,0.7120785,9.643823e-07,86.1328125,1.7584147e-08,0.0015019327,1.5238658562593628,0.035342303102275374,22.63589413361274,off_state/Device1_2025-01-28_15-14-14.wav
0.02632423683449074,0.0025669753,0.0026680708,1.9741067,760.5570298690758,1398.7187957986923,1449.7528076171875,24.011080380046863,0.0026680708,0.003708369,1.9750572,-737.1516,95.29349,56.60847,38.559467,23.997324,15.223222,12.068856,10.783596,10.830467,10.050214,8.991382,6.187533,1.7699316,55.61536,31.87536,39.363758,20.419292,15.190952,14.885662,14.908534,12.114393,11.317512,10.192709,9.571455,9.341184,8.377723,0.6992392,5.720929e-07,86.1328125,1.260416e-08,0.0026680708,1.547698440233944,-0.5112786100412489,10.728622169995537,off_state/Device1_2025-01-28_15-09-23.wav
0.016090675636574073,0.0019633127,0.001422754,0.8414763,518.0938907506322,1255.0058603073137,725.54931640625,22.88943133310893,0.001422754,0.0025082508,0.8416876,-780.66064,122.87132,70.7263,38.95156,20.738821,9.825054,6.882617,8.933825,11.086858,11.747438,9.547691,4.2700124,2.396795,54.088154,26.370214,22.460186,15.14734,15.716118,15.882358,16.016232,14.507147,12.947168,12.261368,11.577077,10.058299,8.423075,0.70215946,1.239929e-06,86.1328125,7.642863e-09,0.001422754,1.2201114669733215,0.5682815251289374,5.419792647962701,off_state/Device1_2025-01-28_15-10-14.wav
0.014476634837962963,0.0019790125,0.0014263242,0.9277577,530.6972179544811,1205.042558634952,906.787109375,23.72209572440786,0.0014263242,0.0021082987,0.9299836,-761.8922,105.05235,66.97101,42.70917,22.614449,11.10374,8.427799,9.772456,10.718169,8.443394,7.739477,6.405979,1.4115492,52.957764,30.843283,21.846603,19.990421,15.377345,13.891271,12.209324,13.084678,12.191042,11.562689,9.6783495,8.965725,8.5434065,0.6893509,4.2837578e-07,86.1328125,8.80301e-09,0.0014263242,1.2721339235285996,0.15218780868029747,10.872163338854689,off_state/Device1_2025-01-28_15-12-02.wav
0.013484248408564815,0.0020037305,0.0008153297,0.8695773,455.3289310880875,1140.040784948625,691.0064697265625,23.181315184565076,0.0008153297,0.0020604038,0.86982405,-774.49146,110.20843,68.368706,39.95584,22.539843,13.757479,8.444341,10.557202,11.590415,10.61841,9.879635,6.442331,1.8428316,68.16942,27.680937,19.527431,14.313998,12.697106,13.623849,12.741062,11.187571,11.436237,11.823236,11.438122,9.650785,8.687267,0.71149915,3.5851585e-07,86.1328125,9.287672e-09,0.0008153297,1.2711003140721004,0.5317228341581538,5.704267299479632,off_state/Device1_2025-01-28_15-11-55.wav
0.014858669704861112,0.0020645752,0.0005533133,1.0823133,447.6230152323474,1087.3300371443675,668.9748128255209,23.700116740374956,0.0005533133,0.0022131333,1.0833101,-781.57654,108.35584,67.95018,41.04225,23.137342,12.513367,8.855184,10.327843,10.674952,9.0632105,7.430618,4.5262904,1.3954947,61.63659,34.36457,21.1561,15.3791895,15.354771,15.8064165,16.91263,16.547134,14.086348,11.957931,10.621756,8.788015,8.912739,0.6837956,5.6508287e-07,86.1328125,8.567935e-09,0.0005533133,1.290677201730432,0.31170234772586164,7.495113330770229,off_state/Device1_2025-01-28_15-09-36.wav
0.031100802951388888,0.0024653438,0.0050284686,1.710232,837.0380486473979,1119.0660120550335,1566.0420735677083,24.810467034577957,0.0050284686,0.0044686426,1.7090555,-714.8362,89.45932,39.033905,42.408257,30.911106,18.69264,12.700254,9.7845745,9.820194,8.344279,8.726158,6.335709,1.0162699,96.02229,41.20442,52.80388,19.579987,20.726917,19.579567,18.178146,12.340956,12.886411,11.94466,9.931867,9.935526,9.852005,0.69780004,2.0749333e-06,86.1328125,1.3413494e-08,0.0050284686,1.9399381235489273,-0.250714094861276,9.67947689505179,off_state/Device1_2025-01-28_15-17-40.wav
0.010572645399305556,0.0021735025,0.00031186081,1.4249891,410.1712729741813,1136.304213659356,488.1357828776042,22.923784947880623,0.00031186081,0.0019604107,1.4252392,-764.66455,99.91191,64.630455,39.88591,23.853691,14.551385,11.388915,12.242994,11.947822,11.073883,9.099733,5.5748534,2.4404504,48.333107,31.84258,15.672969,12.931767,13.052731,12.896118,11.925242,10.898562,10.204178,9.074167,7.59956,7.3057756,7.783777,0.7190858,6.8492153e-07,86.1328125,8.056602e-09,0.00031186081,1.2473684359865729,0.1227330585462451,10.925860790076511,off_state/Device1_2025-01-28_15-10-27.wav
0.015360514322916666,0.002192059,0.0006616392,1.8287442,452.646159494614,1081.1786522091168,663.1927490234375,23.27248737123979,0.0006616392,0.0024009184,1.8300359,-731.2935,81.80655,60.350918,40.06456,23.817917,13.522161,9.011638,8.442488,9.105788,9.000075,7.7560616,5.4642615,2.8715196,47.944885,30.715103,19.317585,12.814954,12.219194,12.93204,12.639697,12.120594,11.610638,10.706911,9.450317,7.749123,7.051556,0.7169999,3.0604726e-06,86.1328125,9.817729e-09,0.0006616392,1.3129307773924666,-1.2166713612375684,30.921975639539454,off_state/Device1_2025-01-28_15-14-02.wav
0.017765751591435185,0.0025095085,0.001028544,1.8493881,563.6968654636377,1288.6371156782193,882.5124104817709,22.390641292805185,0.001028544,0.002615537,1.849415,-737.02155,93.90851,60.954636,40.0761,21.970263,10.511188,5.7486024,8.285687,8.819551,10.159798,8.472704,6.498773,2.144263,53.704113,26.56763,19.662897,16.082226,14.745316,13.27234,12.091425,11.929504,10.56494,10.122774,9.484478,8.241732,7.305178,0.71826756,1.6716104e-06,86.1328125,1.5650365e-08,0.001028544,1.4990094889435568,0.0662205013839014,14.3436963218535,off_state/Device1_2025-01-28_15-07-29.wav
0.019996925636574073,0.0020448891,0.0010090205,1.1248986,578.9653039107774,1344.1984791863956,826.2868245442709,22.47835682914184,0.0010090205,0.0029183433,1.1263467,-765.3505,111.23304,69.15648,39.6774,21.821154,10.990241,7.637715,8.341423,9.496767,8.835161,7.257514,4.095415,2.8591933,41.349777,25.172043,18.750214,18.330784,17.486917,14.140371,12.737706,12.136565,10.948243,11.934998,11.770129,10.177722,7.9814115,0.68882483,5.0434426e-07,86.1328125,9.4814006e-09,0.0010090205,1.2655325700179674,0.6949350853736409,10.102724041815673,off_state/Device1_2025-01-28_15-11-24.wav
0.021504720052083332,0.0026006678,0.0029869797,4.665594,545.4115001476324,1188.2747173291311,804.1056315104166,23.534878483447265,0.0029869797,0.003199992,4.6713777,-691.93445,65.76208,45.643898,35.391254,23.93245,15.625242,11.478656,9.258712,9.470891,9.005911,7.853504,6.4000387,3.5790737,46.263187,28.605698,27.906477,14.982943,13.348808,12.770377,11.727357,10.341464,9.515003,9.818643,7.7973843,7.068582,6.957249,0.70130515,1.6279455e-05,86.1328125,2.4959638e-08,0.0029869797,1.560089141028584,-1.3122303655021028,37.73087228144817,off_state/Device1_2025-01-28_15-17-53.wav
0.014675564236111112,0.0022874672,0.00051013083,1.6210309,491.4621622748677,1220.6018666238638,657.5103759765625,22.71463039262106,0.00051013083,0.0023360383,1.6212234,-765.9537,104.40308,65.00538,38.646828,21.173702,12.276488,9.09093,9.814433,10.596261,10.539205,8.754096,6.1218014,3.3560717,49.095695,28.663738,16.804583,14.397467,15.928962,15.566707,13.479039,11.148169,11.604386,11.237072,9.84603,8.730386,7.859251,0.71001464,8.9716843e-07,86.1328125,8.340124e-09,0.00051013083,1.2661600601277314,0.39397473354187545,8.065487411662357,off_state/Device1_2025-01-28_15-08-58.wav
0.014275444878472222,0.0022141438,0.0005507625,1.4955909,466.1851984551186,1072.81550467845,764.6280924479166,23.55567984655767,0.0005507625,0.0020876378,1.4964395,-750.1152,92.528336,61.038555,41.82088,24.264658,13.147335,8.606727,9.558358,9.334179,8.795523,7.352697,5.697873,2.3716629,62.389626,34.933308,20.242285,14.821818,13.220585,11.893938,12.145753,11.173871,10.061571,9.484728,9.331618,8.418599,7.5134006,0.7177756,1.0598183e-06,86.1328125,1.02832844e-08,0.0005507625,1.3814579939935356,-0.7780672448030124,13.73154836565546,off_state/Device1_2025-01-28_15-16-08.wav
0.014420120804398149,0.0026543345,0.00084022456,2.350429,495.06084802339205,1230.2939507121648,683.0810546875,22.620978516993983,0.00084022456,0.0022684052,2.3506773,-734.7104,89.74018,60.764828,38.72028,23.773685,13.838042,9.254993,9.228253,9.9419565,9.431329,8.094583,6.261386,3.694042,41.635166,32.257294,18.768885,14.137396,13.68735,12.444678,11.369771,11.249182,12.089372,11.349608,9.159859,7.4485145,7.045539,0.711943,6.237909e-07,86.1328125,1.368789e-08,0.00084022456,1.48159849451622,-1.421373253663981,16.763598123338927,off_state/Device1_2025-01-28_15-13-24.wav
0.028455946180555556,0.0017523033,0.0039609494,0.6590804,822.1168250677024,1202.0550397652196,1509.9660237630208,26.021476034618768,0.0039609494,0.0036620835,0.65882075,-744.11316,104.63605,40.33318,42.93033,26.214853,10.907984,8.148617,13.403344,10.189433,7.88778,9.446196,9.683704,0.5375756,94.71255,40.36549,53.527317,18.45706,20.686901,18.353273,17.20154,15.437562,14.418343,14.75034,13.000315,13.244073,12.94637,0.6915412,6.349392e-07,86.1328125,1.0512031e-08,0.0039609494,1.518966609641211,-0.9624476941513259,10.151722551813013,off_state/Device1_2025-01-28_15-17-06.wav
0.025781702112268517,0.002011774,0.0010757933,1.0105375,705.0508559046453,1205.9100969569513,1165.1357014973958,25.97771367890218,0.0010757933,0.003556968,1.0105072,-736.85,95.75503,42.215282,42.083366,22.40664,9.917987,7.9663243,9.50227,8.533494,9.0239935,10.241227,6.7423377,0.22210732,81.80284,30.588121,49.01231,17.685999,18.280266,17.25765,16.106668,14.984234,14.558151,11.65297,11.215145,10.07279,8.5834255,0.6982026,1.0203735e-06,86.1328125,9.009279e-09,0.0010757933,1.4399262688239105,0.23529093754977945,7.405068900294792,off_state/Device1_2025-01-28_15-16-46.wav
0.014363606770833334,0.0024143758,0.0010557823,1.4342439,439.4881708615078,1142.642668680642,613.6962890625,22.5751545288303,0.0010557823,0.002193172,1.4351017,-756.96094,101.23528,67.25942,41.7872,23.598213,13.132702,10.817219,12.936363,13.587897,12.297357,10.423079,7.06951,2.9873567,46.644897,30.494772,17.373535,12.846374,11.935928,11.605681,11.943245,11.131771,10.848254,10.375242,9.824297,8.986647,8.374712,0.72666883,4.370914e-07,86.1328125,1.0481882e-08,0.0010557823,1.382881795085268,-0.5745376299925592,9.03553550411801,off_state/Device1_2025-01-28_15-10-58.wav
0.014157895688657407,0.0028621687,0.0012087552,3.2732096,452.29515928019237,1125.4261772253599,590.36865234375,22.816974328504735,0.0012087552,0.0025081804,3.2738554,-715.218,85.72515,62.066807,40.948334,23.928507,12.435714,7.367477,7.036207,7.5422006,6.845428,5.632199,4.0732136,2.1127613,40.157806,31.29873,19.798222,13.890912,13.009402,12.660165,12.916589,12.470093,11.414269,10.350127,9.865186,9.19974,7.8462815,0.6839246,8.6730904e-07,86.1328125,1.6558438e-08,0.0012087552,1.6087601715989877,0.41292022036591314,19.868369682624607,off_state/Device1_2025-01-28_15-10-52.wav
0.01649757667824074,0.002307696,0.00097614934,1.7230922,525.637998595957,1253.516430751453,793.1396484375,22.99781241254675,0.00097614934,0.002409109,1.7250926,-757.0725,94.48475,63.37381,39.44196,22.549248,12.496755,8.72437,9.349066,10.343879,9.749611,8.16616,5.976874,2.954241,51.767204,37.326565,22.805948,16.751808,15.584131,15.110627,13.573333,11.9184,10.574029,9.276202,7.834822,7.7671037,7.416269,0.72687095,6.2402336e-07,86.1328125,1.2171526e-08,0.00097614934,1.3879944711079588,-0.16180673105025,12.81940200298996,off_state/Device1_2025-01-28_15-08-07.wav
0.015751591435185185,0.0016793496,0.0011701098,0.655689,553.3773899424275,1319.7759168904067,804.8533121744791,22.7143758736147,0.0011701098,0.002654357,0.65591925,-790.3857,125.5,65.78617,38.99383,21.092705,10.501729,7.521393,10.299879,11.04348,10.6155405,7.7215858,4.7471743,2.1984832,57.53553,29.441193,16.908222,14.067727,14.0737505,15.977312,15.2653,12.995991,13.401483,13.212054,11.404093,9.497913,8.043244,0.70976406,7.0947755e-07,86.1328125,8.449808e-09,0.0011701098,1.1057699706580024,-0.582526033981664,8.353112909055456,off_state/Device1_2025-01-28_15-08-14.wav
0.023909957320601853,0.0028117846,0.0027873572,2.1215024,600.4264892589146,1139.4105613959046,1012.8082275390625,25.55833895052345,0.0027873572,0.0031744617,2.1212974,-726.4958,92.586716,49.780575,42.75189,28.793688,14.34427,10.239613,9.395636,7.7992597,6.8498006,7.8003325,6.192455,-0.5000112,73.36546,30.717443,40.171722,13.394008,15.80698,14.09905,14.627698,13.414114,12.245295,12.107291,11.737743,9.998428,8.604506,0.70992696,1.0455841e-06,86.1328125,1.3609208e-08,0.0027873572,1.7630606876628008,-0.11759776747037069,8.324893412189732,off_state/Device1_2025-01-28_15-17-12.wav
0.01984772858796296,0.0018213162,0.0010392292,0.9231293,624.9229494894871,1284.5762414922933,1053.4820556640625,25.00140942805265,0.0010392292,0.0027940478,0.9229957,-749.9866,97.29853,56.54041,42.06623,22.107727,11.386379,8.528398,9.552467,10.470823,11.12939,9.661928,6.4986386,1.4737928,83.95181,27.024035,36.635174,15.160301,13.04725,14.133595,14.85835,13.029491,11.278262,12.113873,10.294083,8.545862,8.781999,0.70362103,7.3378817e-07,86.1328125,1.04353255e-08,0.0010392292,1.3209387085953495,-1.0484608386154906,14.181494496351615,off_state/Device1_2025-01-28_15-13-36.wav
